Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,const
2430,5,28,82784.14,8.923752,17,0,0,False,False,False,False,False,False,True,False,True,False,False,False,66.31705,147.4601,5753.824737,1,1,3,3,3,3,3,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
19141,2,76,28039.99,8.029455,11,0,0,False,False,False,True,True,True,True,True,False,False,True,False,70.27195,217.484,6215.809536,5,5,5,3,4,4,4,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
1364,1,61,50335.34,13.21238,15,1,0,True,False,False,True,False,False,False,True,False,False,True,False,71.86603,139.965,6619.456202,4,4,5,4,4,4,6,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
42059,2,69,127578.3,9.363038,14,1,0,True,False,True,True,True,False,True,True,True,True,False,False,67.26247,184.9963,5957.422915,4,3,4,4,5,4,4,4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1
751,1,83,12860.97,9.250737,14,2,0,False,False,True,True,True,False,False,False,True,True,True,False,70.39347,220.1478,6266.666067,4,5,4,5,5,3,4,5,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,1
10025,1,38,18442.57,9.647321,15,0,1,False,False,False,True,False,True,False,False,True,True,True,True,56.83549,222.6362,5259.491359,3,4,4,1,6,1,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1040,10,73,7780.59,6.963307,11,1,0,True,False,False,True,True,False,False,False,False,False,True,False,43.29451,179.9476,4007.110298,4,4,2,4,4,2,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
6932,3,19,15694.8,7.423334085,16,1,0,False,False,False,True,False,False,True,False,True,False,False,True,15.54691331,147.460067,1561.767949,2,4,3,4,5,2,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
635,0,72,82584.2,9.282643,12,0,0,False,False,False,True,True,False,False,False,False,True,False,False,68.88449,169.9447,5882.516568,2,2,4,5,3,3,3,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
29499,1,47,26722.64,14.34836,14,2,0,False,False,False,True,False,True,False,False,False,False,False,True,65.89761,114.9728,5593.200037,3,2,2,5,2,4,4,4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1
1894,0,42,47320.46,8.202699,6,4,1,False,False,False,True,True,True,False,False,False,True,False,True,2.402087,172.4624,561.6005724,4,4,4,5,2,3,6,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,1
345,4,47,57660.95,14.20931,18,0,0,False,True,False,True,False,False,False,False,False,True,False,True,8.873645,117.4392,1512.005651,3,4,4,4,3,4,4,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
3079,1,67,59010.69,12.67157,10,1,0,False,False,True,True,True,True,False,False,False,True,True,True,9.470798,242.6326,1398.131991,2,1,1,3,4,1,2,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1
13680,1,63,46959.04,9.642667,15,0,1,True,False,False,True,True,False,False,False,True,True,False,True,46.82488,162.4538,4506.056002,3,3,2,3,3,2,2,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
1326,2,47,42848.92,10.08263,13,1,0,False,False,True,True,False,True,False,False,False,False,False,True,1.177776,82.49655,320.9812888,4,5,4,4,4,4,4,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
14687,4,73,31717.01,14.32472,15,1,0,False,True,True,True,False,False,False,False,False,False,True,False,57.83255,114.9658,4937.838244,2,3,2,3,5,3,2,4,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1
4846,7,70,30207.09,0.9952896,10,1,0,False,True,False,True,False,False,False,False,False,True,True,False,15.39419,207.6094,1911.199623,4,4,4,1,4,2,3,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,1
40770,0,30,15299.42,8.040747,8,3,1,False,False,False,True,True,False,True,True,False,True,True,True,51.67488,242.6573,5050.700652,3,4,2,3,4,3,3,4,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1
8038,4,23,59388.85,9.690484,14,2,0,True,True,False,True,False,False,True,False,False,True,True,False,65.28829,210.1051,6521.587044,4,2,2,4,3,3,4,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
4833,8,31,5208.36,5.478738151,15,2,0,False,False,True,True,False,True,True,True,False,True,False,True,10.92511005,142.499263,1696.540148,5,6,6,4,4,5,3,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
3643,3,29,20761.5,6.827248,9,1,0,False,False,True,True,False,False,True,False,False,False,True,True,6.645392,137.4616,1037.253154,4,3,4,3,4,2,3,4,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1
1978,4,24,18934.36,11.82086,11,0,1,False,True,False,True,False,True,True,False,False,True,True,True,61.77794,212.6228,6305.881041,2,4,3,5,4,3,4,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
890,1,33,43012.79,8.915991,13,4,0,False,True,False,True,True,False,False,False,True,False,True,False,68.32356,192.4567,5916.34346,3,4,2,2,5,4,3,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
2737,2,26,60231.84,9.712856304,13,0,1,False,False,True,True,True,False,False,False,False,False,True,True,4.109952242,159.947583,1200.010955,2,2,2,3,4,2,2,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
1733,0,33,13599.19,7.645128,10,1,0,True,True,False,True,True,False,False,False,False,True,False,False,68.41013,169.9447,5971.515636,4,3,3,3,4,4,3,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1
13229,1,50,37146.88,6.518242,15,1,1,False,True,True,True,True,True,False,True,True,True,True,True,18.601,235.1884,2291.446991,3,4,5,3,3,3,3,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1
2131,0,18,26959.95,16.02815,14,0,2,False,True,True,True,True,False,True,False,False,False,False,True,66.22321,134.9801,5688.797995,4,3,3,4,1,3,4,4,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
6637,3,23,67050.85,7.764846,14,0,2,False,True,True,True,True,False,False,True,False,True,True,True,67.09737,220.1615,6335.700634,2,2,3,3,4,3,4,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
11996,3,40,27758.83,10.07036,13,1,0,False,True,True,True,False,True,True,False,True,False,False,False,60.03004,149.9778,5212.970867,4,2,3,4,3,3,4,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
0,3,88,41902.08,13.05523,16,1,0,False,False,False,True,False,False,True,False,True,False,False,True,57.80772,114.9838,4880.587184,4,4,3,2,5,4,4,4,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,1
27897,1,21,17612.86,8.450991,17,0,0,False,True,False,True,True,False,True,True,False,False,True,True,57.27183,194.9663,5638.438682,3,3,4,2,4,3,3,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
5694,0,58,42027.65,7.723994889,11,0,0,False,True,False,True,False,False,False,True,False,False,False,True,8.571860106,104.97808,1170.35317,5,4,5,4,3,4,3,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
72332,1,76,23177.92,11.86676,8,0,0,False,True,False,True,False,True,False,True,True,True,True,True,71.20051,235.1591,6397.088048,3,3,4,5,2,2,3,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,1
124,4,27,21907.65,8.447332,11,1,0,False,False,False,True,True,False,False,False,False,False,False,False,52.35716,144.9607,4638.39887,1,2,1,3,3,3,3,3,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,1
33953,1,32,44165.04,10.47355,10,2,0,True,True,False,True,True,False,True,True,True,True,False,True,48.49789,217.4725,4557.472307,4,4,4,3,4,3,5,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,1
58,1,66,13155.79,2.816821044,13,0,1,False,False,True,False,False,False,True,False,True,False,False,True,2.656915117,114.983787,289.9240291,3,2,4,2,4,3,2,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
40684,8,45,31525.05,14.32129,9,0,0,True,False,False,True,True,False,True,True,True,True,True,False,65.80384,267.6427,6823.312804,4,2,3,6,2,5,4,3,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,1
6623,2,59,26317.37,10.83154,10,0,0,False,False,False,False,True,False,False,True,False,True,True,False,62.01927,252.6378,5770.797143,4,4,3,4,2,2,4,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1
6412,0,51,48114.78,10.03556,8,4,0,False,True,False,True,True,False,False,False,False,False,True,True,13.72738,159.9476,1844.506934,3,2,1,3,3,2,3,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,1
1173,2,61,31833.15,10.39104,14,2,0,False,False,True,True,False,False,False,True,False,False,False,True,66.58209,124.9781,5644.111425,3,4,3,3,3,3,4,5,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,1
3347,1,74,75295.21,12.49263,7,0,0,False,False,True,True,True,True,True,True,False,False,True,False,20.13722,217.484,2083.650225,3,3,3,4,3,4,5,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1
0,0,59,19224.86,13.26643,10,0,0,False,True,True,True,False,True,False,False,False,False,False,False,64.72745,94.97283,5758.399584,4,4,5,3,4,3,3,3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,1
601,0,82,20706.43,13.91677,16,1,1,True,False,False,True,False,False,False,False,True,False,True,False,69.03413,139.9512,6206.957458,3,4,3,4,3,3,4,3,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,1
641,0,51,45225.74,12.71107869,14,2,0,True,True,True,True,False,False,True,False,False,False,True,False,9.475983046,169.937833,1022.415622,3,2,2,4,2,4,4,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1
302,0,85,23511.16,10.81443,8,0,0,False,False,False,True,True,False,True,False,True,False,False,False,48.80775,147.4893,4132.581901,3,5,5,5,2,5,3,5,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1
7531,3,53,11926.59,8.06957,14,2,0,False,True,False,True,True,True,True,False,True,True,True,True,6.816014,257.6375,1799.882577,3,3,4,4,5,3,3,4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1
199,4,29,33192.8,9.237382,10,1,0,False,False,True,True,False,False,False,True,True,True,True,True,4.85088,200.1652,1131.789188,2,2,2,3,3,3,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,1
581,6,84,9275.55,9.32007,11,1,2,False,False,False,True,True,False,False,False,True,False,False,True,41.72598,137.4698,4059.807666,2,2,2,5,3,2,3,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1
3028,0,27,7128.27,8.71758667,5,2,0,True,False,True,True,False,False,True,True,False,False,True,False,13.03099332,149.984492,1559.824693,4,4,4,5,3,3,5,4,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,1
1282,4,30,50577.25,10.31021,17,0,1,False,True,False,False,True,False,False,True,False,False,False,True,50.09295,137.4836,4941.678785,3,3,3,4,2,3,5,5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
851,2,39,54416.48,12.79584,11,2,0,True,False,False,False,False,False,True,True,False,False,False,True,12.73703,147.4738,1398.283635,4,5,4,3,4,3,3,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,1
299,0,37,27149.34,10.11721314,8,0,0,False,True,False,True,True,False,False,True,True,True,False,True,2.613920398,194.976769,609.6168115,4,3,4,2,5,3,2,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
973,0,36,63735.08,8.63279,9,0,2,False,False,False,True,False,True,False,True,False,True,False,False,14.62117,120.0035,1595.672481,3,2,2,3,5,3,3,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,1
14026,2,75,6736.05,3.752717,12,1,1,True,True,False,True,False,True,True,False,False,False,True,True,62.27729,139.9792,5406.926303,4,4,6,3,6,3,3,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1
11435,0,25,50629.79,2.732357,13,0,0,False,False,False,True,False,False,False,False,True,False,True,True,16.01922,127.475,1554.131756,5,4,5,2,5,4,4,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
37641,2,77,32364.17,14.55059,16,2,0,False,True,True,True,True,False,False,False,False,True,False,True,44.61375,169.9447,3939.000784,3,4,4,4,3,4,3,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
0,0,85,46731.01,13.68878,9,0,0,False,True,False,True,False,False,False,True,True,False,True,True,59.85298,172.4742,5116.489299,3,4,4,4,5,3,3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,1
318,4,32,17615.71,9.249754,15,0,0,False,True,True,True,False,False,True,False,False,True,False,True,3.101413,159.9349,721.66293,3,3,2,6,1,5,5,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
13538,3,64,17204.03,12.67534,15,2,0,False,False,False,True,False,False,False,False,False,True,False,False,68.60299,117.4392,6272.523927,3,3,3,4,3,4,4,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1117,0,81,16886.52,5.876435,12,2,0,False,False,True,True,True,False,True,False,True,False,True,False,64.57131,214.9525,5514.722604,2,2,2,3,4,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
360,3,74,40818.2,10.09707,10,0,1,False,False,False,True,False,False,False,False,False,True,False,False,70.27281,137.4392,5924.003898,4,3,4,3,5,3,4,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,1
11590,1,28,62116.37,10.79056,8,2,0,False,False,False,True,False,True,False,False,False,False,True,True,71.14976,129.9598,6659.018754,3,4,3,5,3,4,4,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
210,2,80,4289.84,11.76163,11,1,2,True,True,False,True,False,False,True,False,True,False,True,True,10.15472,182.447,1048.841947,2,2,2,5,1,3,3,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
744,0,70,37518.71,9.543357026,8,2,0,True,False,True,True,False,False,True,True,False,True,False,True,10.24058579,172.457857,1144.050351,4,3,2,4,4,4,4,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
392,0,87,14356.43,10.76499,13,0,2,False,True,True,True,False,False,False,False,True,False,False,True,58.79677,124.9643,4696.276365,4,5,4,3,5,2,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
49350,3,26,113438.3,5.050186,12,2,0,True,True,True,True,True,False,True,True,False,False,False,False,6.981941,159.9794,1403.290023,4,4,4,3,4,3,4,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
1364,4,59,41372.75,7.095451,16,1,1,False,True,False,True,True,False,False,True,False,True,True,False,62.58109,232.6378,6244.841283,3,4,2,4,4,2,3,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
10423,5,49,84914.28,11.20146,13,2,0,False,True,False,True,True,True,False,False,False,True,True,False,7.976237,242.6326,1410.771138,3,3,3,3,5,2,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
27842,0,37,88324.05,8.128263,13,1,0,True,False,True,True,False,False,False,True,False,False,True,True,5.126165,127.4887,703.0576657,4,3,2,4,4,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
794,1,54,60703.43,10.7128,8,1,0,False,False,False,True,True,True,False,True,False,True,False,False,51.47333,164.9853,5072.473187,5,4,3,4,5,3,4,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
671,0,71,24002.4,11.98918,17,0,1,True,True,False,True,True,False,False,False,True,True,False,False,9.584536,149.9776,984.1544122,3,2,3,3,4,3,3,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1
7190,2,53,44295.41,9.984016,13,1,1,True,True,True,True,True,False,False,False,False,False,False,False,4.597088,124.9607,909.4363783,4,4,4,6,2,5,4,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
29210,0,62,34281.1,11.75681641,9,0,0,False,False,False,False,True,False,True,True,True,False,False,False,10.05306287,172.48852,1531.155367,5,5,4,2,5,3,4,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1
39035,4,68,9428.86,11.95206054,7,0,1,False,False,True,True,False,False,True,False,False,False,True,True,12.00925702,169.937833,1297.388488,4,4,4,3,4,3,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2778,0,63,54739.98,11.59205,14,2,0,False,True,True,True,True,True,False,True,False,False,False,True,58.9945,140.0013,5514.922539,3,3,4,3,5,1,2,3,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
37,0,34,48005.75,7.794425904,9,2,0,False,False,False,True,False,True,False,False,True,False,False,False,13.90000955,95.005709,1266.503765,2,3,2,3,3,4,1,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
5835,2,64,54315.92,9.805529,12,1,0,False,False,False,True,True,False,False,False,True,False,False,False,14.69884,137.4698,1705.410653,4,4,4,5,3,3,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
23526,1,38,79280.36,13.42226,15,1,1,False,False,False,True,False,False,True,False,True,True,False,False,5.886852,172.4441,842.193169,4,4,2,3,3,4,3,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
27698,1,88,3810.16,4.550449856,17,2,1,False,True,False,True,True,True,False,False,False,False,False,False,2.861423443,115.002061,283.39178,2,3,3,4,4,3,2,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,1
8419,2,29,38159.22,4.460194,10,2,1,False,False,False,True,False,True,True,True,False,True,True,True,11.739,225.1457,2212.982101,3,2,2,1,5,2,2,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
3448,0,65,25874.25,14.59495,19,2,0,True,False,False,True,False,False,True,False,False,True,True,False,59.15773,230.1051,5305.866478,3,3,4,2,4,4,3,3,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,1
37358,3,70,26894.86,10.03504,15,3,0,False,True,False,True,True,False,False,True,False,True,True,True,4.465592,232.6378,1463.186559,3,3,3,6,3,2,3,4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,1
14243,2,51,29567.14,9.93934,12,2,0,True,True,False,True,True,False,False,False,True,False,True,True,58.96403,172.4567,5534.707356,3,2,3,3,3,3,4,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
44103,9,61,35831.39,9.16108,9,0,1,False,True,False,True,False,True,True,False,False,True,False,False,8.652909,142.4526,1771.134878,4,4,3,2,4,2,4,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,1
2965,4,76,28372.0,7.005782,15,2,0,False,False,False,False,True,False,True,True,False,False,False,True,55.77968,179.9794,4937.315639,4,3,4,4,5,3,4,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
5061,1,62,35282.1,5.123084,14,0,1,False,True,False,True,False,True,True,True,False,False,False,True,57.95136,129.9915,5403.266437,4,4,4,5,2,3,4,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
8691,0,50,29940.45,7.065505359,10,1,0,False,True,True,True,True,False,False,False,False,True,False,True,8.315973557,169.944668,991.7932314,4,3,4,4,3,4,3,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
21854,0,65,31896.6,9.627499,10,0,1,True,True,False,True,False,False,False,True,True,True,True,True,64.82387,212.6415,6265.224971,5,5,4,2,4,3,4,4,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,1
251,3,21,19075.4,6.658585,8,0,0,False,True,True,True,True,False,False,True,False,True,False,True,55.59681,149.9913,5091.409521,4,4,4,5,3,4,4,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1
56641,8,55,51059.78,9.143203,17,1,0,False,False,False,True,False,False,False,False,False,True,False,False,52.3927,137.4392,4761.278588,5,5,5,3,4,5,3,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,1
1122,3,52,60011.51,13.59404,9,1,0,False,True,False,True,True,False,False,False,False,False,True,True,67.25716,179.9476,5820.087969,1,3,2,2,4,1,2,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1
925,0,71,25590.46,13.47619,11,0,0,False,False,False,True,True,True,False,False,True,False,True,True,7.028485,194.9744,896.0733804,4,5,5,3,4,4,5,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1
45688,0,76,43216.69,2.61208,16,1,0,False,True,False,True,True,True,True,True,True,False,False,False,61.36647,195.0062,5351.472842,4,2,3,4,4,3,4,4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1
41454,4,74,47188.49,12.06297,14,0,1,False,True,False,True,False,False,True,False,False,False,False,True,69.03829,114.9509,6204.366661,4,5,4,3,3,3,5,4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
60476,8,40,35016.3,13.10714,12,0,0,False,False,False,True,False,False,False,True,False,False,True,True,62.75391,127.4887,5743.678257,3,1,1,3,4,2,3,2,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,1
46,3,85,47986.4,9.162228,14,2,1,False,False,True,True,False,True,True,False,True,False,True,True,44.72714,164.9647,4384.720336,2,3,3,3,3,2,5,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
1554,4,29,23676.96,8.343598,15,0,1,True,True,False,True,False,True,True,True,False,False,False,True,1.201025,149.9915,540.3210772,3,5,3,3,2,3,5,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
6826,4,22,115758.0,9.168674,10,0,0,False,False,False,True,False,False,False,True,False,True,False,False,54.65479,117.4858,5016.831193,3,4,4,4,3,4,3,4,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,1
37533,4,42,20551.82,10.26686,11,1,0,True,True,False,True,False,True,False,False,True,True,False,False,65.34217,152.466,5821.339699,4,5,4,3,3,5,5,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,1
151,1,83,17993.91,13.45991,15,1,0,False,False,True,True,True,False,False,False,True,False,True,True,23.99384,172.4567,2615.909854,2,2,2,4,2,4,4,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
14719,3,46,12421.16,12.46312,5,2,0,False,True,True,True,False,True,True,False,False,True,True,True,48.89289,212.6228,5194.247313,3,4,3,3,4,3,2,4,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1
799,2,56,55160.57,12.6218555,12,1,1,False,True,False,True,True,True,False,False,False,True,False,True,5.110208414,172.462354,760.1061976,3,2,3,3,2,5,4,3,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1
568,3,84,37185.6,12.98257,9,1,0,False,False,False,True,False,True,False,True,True,True,False,False,8.306218,164.9889,1064.595704,3,3,3,4,3,3,2,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,1
24163,4,76,20552.64,11.71667,11,0,0,False,True,True,True,False,True,True,False,False,False,True,True,16.79677,139.9792,1820.926895,5,4,5,3,3,3,4,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
2271,0,85,32153.72,12.26177,14,2,2,False,True,False,False,True,False,False,True,False,True,False,True,7.277274,182.4676,877.0780549,2,4,4,4,3,4,4,4,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,1
0,1,60,25429.84,11.73306,14,0,0,False,False,False,True,True,True,False,True,False,False,True,False,60.47912,162.5119,5341.089808,4,4,3,4,2,4,3,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1
24,4,55,13638.96,9.108418,18,1,0,False,True,False,True,False,True,True,False,False,True,False,False,5.389466,142.4526,1322.429941,2,2,2,3,2,2,2,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
4483,1,56,126024.3,14.11463,15,2,0,False,True,True,False,False,True,True,True,False,True,False,False,65.79102,142.4993,5894.676109,2,3,3,4,2,3,3,5,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1
2004,4,82,12537.81,12.24576,16,2,1,False,False,True,True,False,False,True,False,False,True,False,True,51.99282,139.9349,4977.28191,4,4,5,3,4,3,5,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
37204,0,27,59112.62,8.338588,13,1,2,False,False,False,True,False,False,True,True,False,False,True,False,56.47713,162.4608,5450.915329,4,2,3,4,3,4,3,5,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
