Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,const
61495,1,66,62184.87,11.21132,12,0,0,False,True,False,True,False,False,True,False,False,True,True,True,67.96008,230.1051,6140.731914,4,4,3,3,6,3,3,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,1
6976,1,18,36555.15,10.8684,14,2,1,False,False,False,True,True,False,False,True,True,False,True,False,7.533801,172.5034,1151.972963,3,4,4,6,2,5,4,5,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,1
1860,5,22,47461.38,8.637222,8,1,0,False,True,True,True,True,False,True,False,True,False,False,False,56.53814,179.9656,5126.470699,3,2,4,4,2,4,4,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
3678,0,49,131647.5,9.740724,12,0,0,False,False,True,True,False,False,True,False,True,False,True,True,61.38199,162.447,5782.142746,4,5,5,3,5,4,4,4,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,1
28487,0,62,161251.0,10.05354,14,2,0,False,False,False,True,True,True,False,False,True,True,True,True,56.32645,235.1417,5640.808851,3,3,5,4,1,5,1,2,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,1
19463,1,28,84123.33,15.3328,6,1,1,False,True,False,True,False,False,False,False,True,True,True,True,69.69884,200.1185,6731.618169,6,6,5,4,3,4,3,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
503,2,59,31633.68,7.950571,10,2,1,True,True,False,True,False,False,False,True,False,False,False,False,66.94354,92.5018,5597.999017,3,3,4,2,5,3,4,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5025,0,28,27202.17,7.441818,12,2,2,False,False,False,True,False,True,True,False,False,False,False,True,57.2702,137.4686,4929.50237,2,2,2,2,3,2,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,1
46024,1,81,59907.44,13.34997,13,3,1,False,True,False,True,True,True,True,False,True,True,False,True,43.3907,187.4673,4334.844433,4,4,3,3,4,5,3,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
264,8,22,10000.49,13.05148,11,2,0,False,False,True,True,True,True,True,True,False,True,False,True,59.9755,175.0048,5770.027634,4,4,3,2,3,4,4,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1
1193,10,78,29765.16,9.662081,12,1,1,False,True,True,True,False,True,False,False,True,True,False,False,4.761845,132.466,1290.636519,5,4,3,4,3,5,4,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
15929,1,53,22280.3,8.869603,12,0,1,False,False,False,True,False,True,True,False,True,True,True,True,52.78111,225.132,5385.589638,3,4,3,4,3,3,4,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
360,5,86,18450.35,9.35093,11,0,0,False,False,False,True,False,False,True,True,False,False,False,False,3.180149,114.9976,553.4713761,4,5,4,1,4,3,3,3,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,1
10243,3,58,142086.1,10.47288,9,1,0,False,True,True,True,True,False,True,False,True,False,False,False,22.97518,179.9656,2196.794349,4,4,3,2,5,4,3,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,1
40441,7,36,5609.56,15.4974,12,1,1,False,False,True,True,False,False,True,True,False,False,True,False,62.25247,182.4608,5696.625474,3,2,2,4,3,2,2,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
291,6,66,18020.93,9.609291,8,0,1,True,True,True,True,True,True,True,True,False,True,True,True,47.02878,277.6513,4811.89025,4,3,4,3,6,3,5,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,1
25091,0,32,12685.22,12.61882,9,0,1,True,False,False,True,False,False,False,True,False,True,True,True,67.97011,220.1323,6213.398927,3,3,3,4,3,4,4,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,1
1204,2,25,67530.44,11.62388139,14,1,0,True,False,False,True,False,True,True,False,True,False,False,False,5.100566529,129.977753,1226.343895,4,4,3,4,4,4,2,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1
11333,0,65,25519.32,12.86848,10,1,0,False,True,False,True,False,True,True,False,True,False,True,False,8.268405,152.4884,1039.380833,1,2,2,4,3,1,3,4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,1
23438,2,70,6088.74,10.14904497,14,2,0,False,True,False,True,True,True,True,True,False,False,True,True,8.825774698,217.483972,1283.000223,3,4,4,4,3,4,3,3,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,1
54780,0,78,18050.48,11.77623,15,1,0,False,True,True,True,False,False,False,False,False,True,False,True,65.01229,137.4392,5473.614497,2,1,3,4,4,2,1,5,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1
1215,1,35,3773.39,12.66151,12,0,1,False,False,False,True,True,False,False,False,False,True,True,True,2.488097,207.6386,808.6437867,1,1,2,4,3,3,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
184,5,80,61256.3,11.10202866,5,3,0,False,False,False,True,False,False,True,True,False,True,True,True,3.218751358,242.628057,951.2972085,3,2,3,5,3,4,4,5,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
9248,1,40,51463.12,9.810217,8,2,0,False,False,False,True,True,False,True,False,False,False,True,True,47.91529,202.4433,4393.136079,2,4,2,2,3,4,5,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,1
27073,0,29,21616.35,14.37269379,14,2,0,False,False,False,True,True,True,True,False,True,False,True,False,9.44860885,217.470195,1243.779967,5,3,4,1,6,3,3,2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,1
2532,2,78,33653.9,8.761838,9,0,0,False,False,True,True,False,False,False,False,True,False,True,True,66.94632,159.9512,5614.790593,5,5,4,4,3,6,4,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1
4455,7,62,37029.52,13.04395,8,1,1,False,True,True,False,False,True,False,True,True,True,True,True,1.871066,215.1591,1360.486206,4,4,5,2,3,4,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
15589,1,84,42034.08,9.158931,13,0,0,False,False,False,True,True,False,True,False,False,False,False,False,55.67421,167.4564,4724.945111,4,4,5,3,2,3,3,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
30927,2,59,49691.34,8.173622417,10,1,0,False,True,False,True,True,True,False,False,True,False,False,True,1.784103787,159.987503,407.5928812,4,4,4,3,5,3,3,5,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,1
6428,1,73,35143.78,10.43682,10,1,0,False,True,True,True,True,False,True,False,False,True,True,False,9.248419,242.6106,1792.520072,3,3,3,3,4,2,4,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
266,1,19,28053.3,9.614567,13,2,0,False,True,False,True,False,True,False,True,False,False,False,False,10.42906,107.4958,1638.668955,2,3,2,4,3,2,4,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
4066,0,51,61269.37,6.938827,13,0,0,False,False,True,True,True,False,True,False,True,True,True,True,53.06052,242.6435,4967.50972,2,3,5,4,4,3,3,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
4495,1,71,13467.6,14.47001,11,0,0,True,False,True,True,True,False,False,True,False,False,False,True,46.23966,137.4836,4399.170365,5,5,7,3,5,5,4,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
9523,1,20,13642.51,11.82876,6,1,2,False,False,False,True,True,True,False,False,False,True,False,True,68.67008,152.4624,6507.865826,3,2,3,2,4,3,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
341,0,18,54102.22,6.897465,8,2,0,False,False,False,True,False,False,False,False,True,False,False,True,71.13774,104.9643,6343.360731,4,5,3,4,4,5,4,5,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
49,1,36,87308.01,9.246170832,7,1,0,False,True,False,True,True,True,True,True,False,False,False,True,8.154668093,182.497044,1062.905651,4,3,4,4,4,4,5,3,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,1
778,3,37,40529.84,16.88041332,13,1,0,False,True,True,True,True,False,True,False,False,False,True,False,15.32475177,182.443347,2207.637213,3,4,4,2,5,4,5,3,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
7772,0,68,32738.97,15.24321,14,0,0,False,False,False,True,False,False,True,True,False,False,True,True,67.00862,149.9845,5765.925076,5,5,3,4,3,4,4,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1
35100,3,61,31466.9,6.187489206,7,6,0,False,True,False,True,False,False,True,True,False,False,False,False,11.69875604,147.473844,1189.578203,3,3,4,3,4,3,4,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
30935,0,86,5024.61,9.35316,13,3,1,True,False,True,True,True,False,True,False,False,False,False,True,61.62973,167.4564,5175.585295,4,4,3,5,2,4,5,4,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,1
271,1,38,97592.52,9.699996141,11,0,0,True,False,False,True,True,True,True,False,False,True,False,True,12.81881129,194.958118,1553.013845,3,3,4,1,4,3,4,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,1
12449,3,65,40195.57,11.82811,10,1,1,False,True,False,True,False,False,False,False,False,False,True,True,7.646165,114.9658,907.2332556,3,4,4,4,2,4,4,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,1
1785,5,49,54592.6,12.16623,17,1,0,False,False,False,True,True,False,False,True,False,True,True,False,57.37458,252.6378,5468.30764,5,4,3,1,3,2,3,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
27790,1,83,45301.07,16.35739677,17,1,0,True,True,True,True,False,False,False,True,True,False,True,True,7.29973843,172.47417,847.7321161,4,3,3,4,2,3,2,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,1
489,0,73,71035.64,10.29175,13,0,0,False,False,True,True,False,False,False,True,False,False,True,True,53.09491,139.965,4928.976354,5,5,5,4,4,5,4,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1088,0,53,71215.87,6.702458265,13,0,1,False,False,True,True,False,True,True,True,False,False,True,True,5.02568958,184.978458,811.5600648,3,4,5,3,3,3,4,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
627,4,82,17526.85,12.94388838,7,0,0,False,False,True,False,True,False,True,True,False,True,True,True,16.3364928,242.657291,2060.745551,1,2,1,4,3,1,5,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1
3114,1,40,56159.24,13.19852,18,0,1,False,False,False,True,True,False,True,False,False,False,True,True,68.98021,182.4433,6532.644086,3,3,3,5,2,3,4,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1
9647,2,61,26364.52,4.838589,12,4,0,False,True,False,True,False,True,True,False,True,False,True,False,62.86571,164.9647,5918.858621,3,4,3,4,3,3,6,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
1043,1,30,44881.42,9.898238,15,1,0,False,True,True,True,False,False,False,True,False,False,True,False,18.83056,127.4887,1961.987049,4,4,4,2,4,3,4,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
6436,3,75,12622.46,9.291799333,13,1,0,False,False,False,True,False,False,False,True,False,False,False,True,7.822562679,92.5018,732.0802458,5,6,4,3,4,5,4,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
24,1,37,84100.24,8.571661,15,2,1,False,False,True,False,False,True,False,False,True,True,False,True,55.74968,152.466,4912.337528,5,5,5,4,3,4,5,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
4981,0,30,90664.75,11.05354,11,1,0,False,False,True,True,False,False,False,False,False,False,False,True,2.362663,112.4551,254.7465501,2,1,3,2,4,2,1,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1
131,1,26,44022.7,13.20324,13,0,1,False,True,True,True,True,False,True,False,False,True,False,True,55.01782,159.9642,4974.850117,3,3,3,5,3,3,3,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
357,1,38,28822.56,6.572112158,11,0,1,False,False,True,True,True,False,False,False,True,False,False,False,1.992846597,137.469817,718.7685676,5,5,3,4,4,5,4,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
90,0,19,21316.31,12.89776,12,0,0,False,False,False,True,False,False,False,True,False,True,True,True,67.70921,187.656,6187.589564,3,3,2,5,3,4,5,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
350,2,24,16297.64,7.33468,7,2,0,False,False,False,True,True,False,True,False,False,False,False,False,26.90099,167.4564,2594.832192,3,3,3,5,2,4,4,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1
20872,0,46,7563.51,11.22831,10,0,0,False,True,False,True,False,False,False,True,False,True,True,True,67.6308,187.656,6139.695302,4,3,3,3,5,2,2,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,1
6975,0,77,32382.9,10.29131,15,1,1,False,False,True,True,True,False,False,True,False,False,True,False,14.0795,159.9942,1459.766208,3,3,2,4,1,4,4,3,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,1
2157,4,87,86105.44,10.90014,15,0,0,False,True,True,False,True,False,False,False,False,True,False,True,9.298353,169.9447,1074.116423,2,2,2,3,3,2,3,3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,1
4704,2,86,13631.29,10.70974,14,2,0,False,False,False,True,True,False,True,True,True,True,True,False,3.589597,287.6427,992.9856288,4,4,3,3,3,4,4,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
451,2,52,70140.91,14.14757,12,0,0,False,True,False,True,True,False,False,True,True,False,False,True,61.00511,169.9928,5210.641825,4,4,4,5,2,6,4,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
100,1,67,31935.51,8.929747,14,1,0,True,True,True,True,False,True,False,False,False,False,True,False,7.749595,129.9598,1253.992994,2,2,1,3,4,3,3,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
782,0,44,56378.17,14.81596,11,7,0,True,False,False,True,False,False,False,False,True,True,True,False,56.40613,200.1185,5512.145017,1,1,3,1,4,3,4,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
29020,0,50,51544.62,8.39742,8,1,0,False,True,False,True,True,True,True,True,True,False,False,True,5.72421,175.0062,1208.719407,4,5,5,4,3,3,3,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
2535,0,79,11467.5,11.18272453,10,0,1,True,False,False,True,False,False,False,False,True,True,True,False,13.23677381,200.118516,1907.242972,6,5,6,4,1,5,5,5,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
2243,5,30,3048.28,12.54974,10,3,0,False,True,True,True,False,False,False,False,False,False,True,True,59.17567,147.4421,5305.771174,4,4,3,5,2,2,2,5,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,1
286,7,67,23372.7,12.69243,11,0,0,False,True,True,True,False,False,True,False,False,True,True,False,60.89564,230.1051,5696.26264,4,5,5,5,3,4,5,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1
37727,0,24,41699.57,7.956304,14,1,0,False,True,False,True,True,False,False,False,False,False,False,False,49.94733,124.9607,4741.134235,4,3,3,4,4,4,3,4,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
1445,4,27,60053.46,6.620739,7,0,0,False,True,False,True,True,True,False,True,True,True,True,False,61.12237,267.6647,5943.318759,5,3,4,3,4,4,4,5,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,1
523,1,84,34604.65,9.493989,10,0,0,False,True,True,True,True,False,False,True,False,True,True,True,5.173292,232.6378,1366.649837,1,1,2,1,5,3,3,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
27089,1,58,36531.81,13.73892,9,0,0,False,True,False,True,True,False,False,False,True,True,True,False,64.48138,232.624,6277.702239,4,3,4,4,2,3,5,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
27566,7,52,57622.01,10.83103688,15,2,1,False,True,False,True,False,True,False,False,False,True,True,False,7.32906366,190.12704,1751.02003,4,4,4,2,4,2,4,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2926,3,38,47347.97,8.141997,16,3,2,True,True,False,True,True,False,False,True,False,True,True,True,5.429608,252.6378,1186.544217,4,5,2,2,4,3,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,1
1482,6,25,19091.9,8.036878,12,0,0,True,True,True,True,True,False,True,False,False,False,True,True,52.75131,202.4433,4910.205779,5,4,5,4,4,3,5,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,1
182,1,77,11290.67,13.48138957,11,0,1,False,False,True,True,True,True,True,False,True,True,False,False,5.497366828,187.46728,1243.061143,4,5,5,5,3,3,4,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
41480,0,30,81148.39,5.163759,10,1,1,False,True,False,True,False,False,True,False,False,False,True,False,46.04792,137.4616,4170.178568,4,6,5,3,4,4,3,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,1
29015,0,64,83912.29,10.89877,12,4,0,False,True,True,True,False,True,True,True,True,False,True,True,60.48793,197.4876,5406.560212,1,2,2,4,2,3,3,1,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
16681,1,31,88981.56,1.276438,10,0,0,False,True,True,True,True,False,False,True,False,True,False,False,18.67357,149.9913,1971.643189,3,4,2,3,3,3,1,2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
5714,10,45,30450.75,6.31343,9,1,0,False,True,False,True,True,False,False,False,False,True,False,True,65.90337,169.9447,6034.619881,4,4,5,4,2,4,3,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,1
26057,4,81,1441.97,11.28908676,7,0,1,False,False,False,True,True,True,False,False,False,False,False,True,8.006997906,127.478341,1233.807825,4,3,4,3,3,4,4,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
10115,3,27,7016.66,6.913914,11,0,0,True,False,True,True,True,False,False,True,False,False,False,False,18.2864,157.4836,1818.78969,4,4,3,4,4,4,2,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2119,0,84,40257.72,9.873164,14,2,0,False,True,False,True,True,False,True,True,True,False,True,False,55.09689,227.4754,4896.004846,2,1,1,3,4,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1
5622,0,55,13002.99,11.39269,8,1,0,False,False,False,True,False,True,False,False,False,True,False,False,5.602813,139.9568,756.3419475,4,4,3,3,4,2,4,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
15,1,50,3563.55,9.545907757,7,2,0,False,False,True,True,True,False,False,False,False,False,True,False,9.539962975,159.947583,1535.462356,2,2,3,4,4,3,3,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
884,6,81,14999.93,12.49098641,14,0,0,False,False,False,True,True,False,True,False,False,False,True,True,6.587201276,202.443347,1026.300872,3,3,3,2,4,3,4,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
45763,0,73,50730.53,14.22008,10,0,0,True,True,True,True,False,False,True,False,True,False,True,True,2.980706,182.447,422.3998081,4,4,4,5,3,6,5,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,1
263,1,68,33362.41,11.7914,17,0,0,True,True,False,True,False,False,False,True,True,True,False,True,55.23911,162.4713,4778.807562,4,4,4,3,5,3,3,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
9910,0,49,37658.41,10.63472,14,3,0,False,True,False,True,False,False,False,False,False,True,False,True,71.60926,104.9629,6109.236207,3,3,2,3,3,2,4,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,1
52,2,71,36271.6,9.7017,11,2,0,True,True,False,True,False,True,True,True,False,True,True,True,62.03084,245.1457,5829.643329,5,5,5,4,3,4,4,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
35603,1,18,11969.69,8.023097117,6,2,0,False,True,False,True,True,True,False,True,True,True,True,True,4.667703398,247.664655,1621.139508,4,4,4,4,3,3,4,4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1
3088,4,45,55302.32,9.599153,13,2,0,False,False,True,False,True,False,False,True,False,False,True,True,54.64758,172.4705,5343.09004,3,4,5,5,4,3,2,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
17243,3,53,16959.6,11.24519,12,2,1,False,True,False,True,False,False,False,False,False,False,False,True,69.80263,112.4551,5797.577084,3,4,3,3,4,4,3,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
5303,6,70,83334.79,7.213508,12,0,2,False,False,True,True,True,False,True,True,True,True,False,True,6.495239,197.4725,1558.694988,3,4,2,3,4,3,4,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
1195,2,77,25195.32,11.33011,9,1,0,False,False,True,True,False,False,True,False,True,False,False,True,50.11484,147.4601,4173.243596,4,4,1,5,3,4,4,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
13221,2,61,13805.45,15.43208187,14,0,0,False,False,False,True,True,True,True,False,False,True,False,True,2.231526082,174.958118,1054.384865,5,6,5,3,3,6,4,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
34950,0,37,13383.49,6.157267,15,0,0,False,True,True,True,False,False,False,False,True,True,True,True,8.770703,187.6422,1265.511252,4,5,4,3,2,4,5,5,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,1
1119,3,63,20532.33,6.69757,11,0,0,False,False,True,True,False,False,False,True,False,False,False,True,68.00844,92.5018,5785.21074,3,3,3,2,5,4,3,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,1
6989,6,37,1109.71,13.24338,12,0,0,False,False,False,True,True,True,False,False,True,False,True,True,17.35639,174.9744,2451.995707,4,3,4,3,4,3,4,4,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
4223,4,74,17520.23,4.407345296,14,0,1,False,True,True,True,True,False,False,False,True,True,False,True,3.248169927,162.45383,991.7633623,4,4,3,5,3,2,4,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
5494,1,75,25600.39,10.95046,13,2,1,False,False,False,True,False,True,True,False,False,False,True,True,12.90094,152.4555,1740.01586,2,2,2,3,4,4,3,4,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,1
1962,4,72,18961.05,11.62638,17,1,2,False,False,False,True,False,False,True,False,True,False,False,False,70.77383,147.4601,5943.959339,3,3,4,3,3,4,3,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1
1691,1,55,81413.71,4.698609875,10,0,0,False,True,False,True,False,False,False,False,True,False,False,True,14.74280934,124.964303,1222.291008,4,4,4,4,3,3,4,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
125,1,30,26139.47,7.733155,11,1,0,False,False,True,True,True,False,True,False,True,True,True,True,64.60644,255.1198,6426.687397,5,5,4,5,3,5,5,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
5796,1,63,32521.54,8.387455,12,1,0,False,False,False,True,True,False,True,True,True,False,True,True,64.61766,227.4754,5693.466496,3,3,3,4,3,4,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
1493,0,21,41556.64,9.351682,10,1,0,True,False,False,True,True,False,True,False,False,False,False,True,68.99606,167.4564,5992.278257,2,2,3,3,2,4,4,3,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,1
3112,0,78,36901.27,10.36027,12,3,1,False,True,False,False,False,False,True,False,False,True,False,False,64.05212,127.4586,5441.87637,4,4,4,2,4,3,5,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,1
3241,0,63,53320.87,16.07996,16,2,1,False,False,False,True,False,False,False,False,False,False,True,True,57.67289,114.9658,4920.518248,2,1,3,3,5,3,4,3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,1
11647,0,46,94903.52,6.659046,14,0,0,False,True,False,True,True,False,False,False,False,False,True,False,58.15209,179.9476,5087.470766,3,3,4,3,4,3,3,4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,1
287,0,48,18706.57,11.53278,18,1,3,False,True,False,True,False,True,False,True,True,True,False,False,66.09922,144.9889,6192.147248,4,3,4,4,4,4,4,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
