Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
667,0,73,55081.63,8.442478548,12,1,0,False,True,False,True,False,True,False,True,False,True,False,False,16.18199957,152.479779,1602.254193,3,4,5,1,5,3,3,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
2983,3,61,68284.56,6.101071,10,0,0,False,True,False,True,True,False,False,False,True,False,False,False,8.0239,157.4698,867.8924387,4,4,4,3,3,5,4,4,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
42023,3,88,56876.26,10.58255,9,1,2,True,True,False,True,True,False,False,False,False,False,False,True,42.32324,144.9607,3503.174329,3,4,4,2,5,3,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
170,0,66,78272.96,9.424686492,10,0,0,False,True,True,False,True,True,True,True,True,True,False,False,5.988505209,187.513939,1007.289786,3,3,3,4,4,3,4,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
142,3,40,38294.57,8.095364,8,0,0,True,False,False,True,True,True,False,True,False,True,False,False,8.209844,164.9853,1635.02715,3,3,3,4,5,3,3,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
66,1,40,74781.03,13.20603,10,2,0,False,True,False,True,False,True,False,False,True,False,False,False,71.17766,127.482,6053.109934,3,3,3,3,3,4,3,3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
884,2,29,26286.9,9.129574,14,1,1,False,True,True,True,True,False,True,True,False,False,True,True,68.61879,182.49,6159.246097,3,3,2,4,2,3,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2423,5,56,63774.11,10.0948,7,1,0,True,True,True,True,False,False,False,False,False,True,True,False,55.28921,187.6094,5530.883577,5,4,3,4,4,4,5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26320,0,29,24270.88,11.0596826,13,0,0,False,False,False,True,False,True,True,True,False,True,True,True,4.672610857,245.145743,1158.91369,5,5,4,5,1,5,5,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
494,4,52,78085.72,7.372127002,13,0,0,False,False,False,True,False,False,True,True,False,False,False,True,2.552193205,127.473844,913.9152886,1,1,2,3,3,2,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28319,1,83,14545.96,8.644559,7,1,0,False,True,False,True,True,True,False,False,False,False,False,True,43.52477,115.0021,3713.937564,4,3,4,3,3,3,3,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
3891,4,84,24026.7,7.072618,10,1,0,True,False,False,True,False,True,True,False,False,True,False,True,60.38138,162.4526,5319.773541,3,3,3,5,2,4,4,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
167,1,88,16307.08,15.54568189,13,1,1,False,False,True,True,True,False,True,False,False,False,True,False,7.413563684,182.443347,1248.345698,4,4,5,4,3,4,4,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29404,3,71,10922.91,13.32505,7,1,1,False,True,False,True,True,True,False,True,True,True,False,True,54.59144,165.0182,4971.679712,3,3,4,4,4,3,3,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
6282,4,51,18347.2,11.30999,11,1,0,False,True,True,True,True,False,False,True,False,True,True,True,10.39542,220.1615,1581.59431,3,2,2,4,3,4,3,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
4435,3,75,45412.84,11.07379392,14,2,0,False,False,False,True,False,False,True,True,False,True,False,True,8.659495781,172.457857,1090.460081,3,4,3,5,4,3,3,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
11865,2,61,82071.68,11.0988,16,0,0,False,True,False,True,True,False,False,True,True,True,False,True,57.64074,162.5005,5101.277891,4,5,4,4,4,4,4,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
257,0,19,43839.96,15.85825,14,2,0,True,True,False,True,True,False,False,False,False,True,True,False,9.933523,220.1149,1853.873709,3,3,3,3,3,2,5,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1772,0,40,31429.51,9.708299,12,0,1,False,True,True,True,True,False,True,False,False,True,True,False,61.35427,262.6106,5725.876807,1,2,1,3,3,3,2,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2334,1,79,45578.06,16.98002,12,1,0,True,False,False,False,False,False,True,False,False,True,False,False,59.97525,127.4586,5135.332591,4,3,4,5,2,4,4,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
166,1,45,20316.98,8.020199,12,2,0,False,False,True,True,False,False,True,False,False,True,False,True,55.29606,159.9349,4824.342843,3,4,4,4,4,3,3,4,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False
63393,0,68,45530.8,5.25407,9,0,1,True,False,True,True,False,False,True,False,True,False,False,False,5.733719,127.4601,918.1830814,2,2,3,4,3,3,3,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1045,9,24,42008.27,8.754383,12,3,1,False,True,False,False,False,True,False,True,True,False,False,False,7.369734,120.0049,1622.201707,3,4,4,5,2,6,4,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
588,4,57,33572.8,5.067851,10,1,2,False,False,False,True,False,False,True,True,True,True,False,True,17.19189,164.967,2297.2034,3,2,2,4,3,3,2,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
15059,2,66,31680.85,6.006855,8,0,0,False,False,False,True,False,True,False,True,True,True,True,False,19.30476,215.1591,2668.981332,4,4,4,4,4,3,4,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
32005,0,52,18634.63,10.35163,12,0,0,False,True,True,True,False,True,False,False,False,True,True,True,56.54679,190.127,5615.375487,5,5,4,5,5,5,4,4,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
294,2,71,68803.52,10.77725,7,1,0,True,False,True,False,False,False,True,False,False,True,False,False,56.3981,159.9349,4899.24202,5,5,5,4,2,5,4,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
193,3,32,26939.34,10.00277,7,0,1,False,False,False,True,False,False,False,True,False,True,False,True,10.50792,149.9621,1335.96148,5,6,4,3,4,5,5,3,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
64,1,32,91022.36,15.16412,8,0,0,False,False,True,True,False,False,True,True,True,False,False,False,10.91353,159.983,1163.07255,3,3,3,4,3,3,4,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
742,0,41,58940.98,9.320977,10,2,1,False,False,False,True,True,True,True,False,True,False,True,True,3.761061,197.4702,1151.905186,5,5,4,4,4,3,5,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28924,3,33,45795.23,5.834138,13,0,0,False,True,True,True,False,True,True,True,False,False,True,False,65.06621,184.9785,5889.077769,3,4,4,4,1,6,6,5,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
38424,5,79,13663.98,12.57414,12,2,1,False,True,False,True,False,True,False,False,True,True,False,False,64.45957,152.466,5611.443086,2,4,3,3,4,3,4,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
19039,3,76,57675.63,12.84399,14,1,0,True,False,False,True,True,False,False,True,True,False,True,True,17.55759,184.9797,2258.203171,4,3,3,2,4,3,2,5,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
18216,3,82,46121.72,10.10656,14,1,0,True,True,False,False,True,False,True,False,False,True,True,True,19.06753,262.6106,2215.644479,4,3,3,4,2,4,3,4,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
3177,3,23,19494.75,10.92246098,10,1,0,False,True,False,True,True,False,False,False,False,True,False,True,12.80615845,149.944668,1954.080809,5,5,5,4,4,4,3,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3988,1,27,34162.04,5.57327,10,0,1,False,False,False,True,False,False,True,False,False,True,True,True,8.295192,230.1051,1332.732935,4,4,4,3,4,2,3,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1640,0,45,28847.47,11.28389,10,0,1,False,True,True,False,True,False,False,True,False,False,False,False,57.56766,125.0073,4968.328024,4,4,5,3,3,4,4,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
901,5,51,13269.12,13.57171,16,1,2,False,True,False,True,False,False,True,False,False,False,True,True,58.73351,149.9378,5625.88893,3,5,3,3,5,4,3,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2998,6,27,52554.28,13.71759,10,0,1,False,False,False,True,True,True,True,False,True,False,True,False,62.99218,197.4702,6318.070535,3,2,2,3,4,3,2,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
275,1,31,36500.99,11.5963,11,2,0,False,False,False,True,False,False,False,True,False,False,False,True,9.875391,104.9781,1478.755528,4,3,3,4,5,4,2,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7456,0,28,78087.75,11.44544,11,0,1,False,True,False,True,False,True,True,False,False,False,False,False,71.06048,104.9923,6055.61999,3,5,4,4,3,4,4,4,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True
3134,0,41,43329.35,8.222455858,15,0,2,False,True,True,True,True,False,True,False,True,True,True,False,5.823321565,255.119794,1590.329883,3,3,4,3,5,3,3,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
11161,0,77,48838.86,11.66965,12,0,0,True,False,False,True,False,False,False,False,False,True,False,True,67.4709,117.4392,6044.78701,4,4,3,3,4,3,4,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2759,8,81,50836.65,8.740627,17,2,3,False,False,False,True,True,False,False,False,False,True,True,False,15.88923,240.1149,2018.432674,6,5,6,4,4,7,6,4,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
19414,4,80,26760.18,3.410169776,13,0,0,False,True,False,False,True,True,False,True,True,False,False,True,5.220501553,172.510442,684.7417744,4,4,4,4,4,4,4,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
22028,8,78,38294.87,10.89994219,12,1,1,False,False,False,True,True,False,True,True,True,False,True,True,1.262037303,227.475448,668.5567922,5,5,4,3,5,4,4,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
5523,0,24,47522.52,6.506202,11,0,1,False,False,False,True,False,True,False,False,False,True,True,True,69.78016,190.127,6744.437459,4,5,3,4,3,4,3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
22,6,67,23180.99,7.540516,8,1,1,False,True,True,True,False,True,True,True,False,False,True,False,57.43857,184.9785,5327.251383,5,4,6,3,4,4,5,4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1257,7,64,58347.69,7.403382,8,1,0,False,True,False,True,True,False,False,False,False,False,False,True,4.867834,144.9607,718.2708269,4,4,4,4,4,5,4,6,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1165,2,81,30434.99,4.316379108,8,2,0,False,False,False,True,True,True,False,True,True,True,True,False,13.98469679,235.188375,1795.290082,4,4,4,4,3,4,3,4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
34308,1,76,73422.83,10.25266403,9,1,0,False,False,False,True,True,True,False,True,True,False,True,True,6.403155881,175.02109,862.0866469,3,3,4,4,3,5,4,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
4139,0,57,12602.8,13.71294,14,2,0,False,False,True,True,True,False,False,False,False,True,True,True,66.00149,240.1149,5956.933654,4,4,4,5,4,3,4,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
21970,4,25,55074.9,13.7903,7,1,0,False,True,False,True,False,False,True,True,True,False,False,False,9.900255,127.5067,1195.35168,2,2,1,4,2,4,1,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1860,5,22,47461.38,8.637222,8,1,0,False,True,True,True,True,False,True,False,True,False,False,False,56.53814,179.9656,5126.470699,3,2,4,4,2,4,4,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
4179,1,89,68319.38,4.399685,15,2,1,False,False,False,True,False,False,True,False,False,False,False,True,69.60418,134.9509,5695.706857,3,3,2,1,5,2,3,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
8225,0,83,23567.27,8.758616,13,0,2,False,True,False,True,False,False,True,False,False,True,True,False,5.447689,230.1051,885.0263451,5,4,5,2,5,3,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
902,0,24,48005.6,8.682117,13,1,0,False,True,False,False,False,True,True,False,False,False,True,True,2.123318,172.4555,583.6805521,2,3,2,4,4,2,3,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1416,0,72,34217.69,13.58758162,12,1,0,False,False,False,True,True,True,False,True,False,False,False,True,3.685081574,160.00128,539.9859818,2,3,4,6,3,5,3,6,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
135,0,31,68058.4,9.652243,12,2,1,False,False,True,True,True,False,False,True,False,True,True,False,57.51975,252.6378,5385.294842,4,3,3,4,3,3,3,3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False
264,4,24,19121.4,11.06216,14,1,1,True,True,True,True,True,True,False,True,False,True,False,True,71.73682,152.509,6557.092992,3,4,4,3,4,4,4,4,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False
7016,0,24,108072.0,4.41507,10,0,0,True,True,False,True,False,True,True,True,False,True,False,False,65.66308,142.4993,5911.270713,4,4,4,3,4,3,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
652,1,84,63725.44,10.8901854,14,0,0,False,True,False,True,True,True,False,False,False,True,True,True,11.38939562,242.632554,1499.600891,2,1,2,3,3,2,3,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
46589,1,51,48969.64,9.289829,11,0,0,True,True,True,True,False,False,False,False,False,False,True,False,15.2198,147.4421,1429.845787,5,5,5,3,3,3,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
5407,9,82,30801.14,8.440102,7,2,1,False,False,True,True,False,False,True,False,False,False,False,True,4.927273,114.9509,1075.114258,3,3,3,2,5,2,3,4,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3757,2,71,14975.47,8.496571,6,4,3,True,False,True,True,False,False,True,False,True,True,True,True,66.28837,210.138,6022.470272,6,5,5,4,2,5,5,3,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1236,1,18,29670.11,14.45854,11,1,1,False,False,True,False,True,False,True,False,True,True,False,True,70.42068,204.9496,6314.533192,5,5,6,6,2,5,5,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
4793,6,38,4109.71,8.222298126,16,1,0,True,True,False,True,False,True,True,True,True,True,False,False,4.486607929,187.484705,1088.786574,4,3,3,3,5,4,3,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
3079,0,44,43864.93,8.590621,13,1,3,False,False,False,True,True,False,True,False,False,True,True,True,65.12119,262.6106,6021.415503,4,4,6,4,4,4,3,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
793,6,72,5540.32,10.74203,20,2,0,False,False,False,True,False,True,False,False,False,False,False,True,57.62812,82.49655,4905.287249,3,5,2,3,4,4,4,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
148,4,37,67068.72,11.52123,18,1,0,False,True,False,False,False,False,False,False,True,False,True,True,62.70815,127.475,5463.517233,5,4,3,4,5,2,2,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
24622,1,43,18534.37,8.586124112,14,1,0,False,True,False,True,False,True,False,True,False,False,False,False,1.322671871,95.019486,318.0435078,5,4,6,4,3,5,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
8770,3,51,19974.4,5.458806701,10,2,0,False,True,False,True,True,True,False,True,False,True,True,False,10.28430068,255.155493,1616.908193,3,3,2,3,4,2,2,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2138,1,21,64204.39,12.63743,6,0,0,False,False,True,True,False,True,True,False,False,False,True,False,6.281821,172.4555,965.039948,3,3,3,3,4,4,4,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
341,0,53,12782.07,5.330342998,16,2,1,False,True,False,True,True,True,True,True,False,False,False,False,7.110141173,150.020764,894.626194,4,4,4,4,4,3,5,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
55210,0,43,20037.47,8.793558,21,0,1,False,True,False,False,True,False,False,False,False,True,False,True,57.23085,169.9447,4975.669515,3,4,3,4,3,3,4,5,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
244,3,55,81140.88,12.40678,15,0,1,False,True,True,False,False,False,True,False,False,False,True,True,46.92377,149.9378,4583.54052,2,2,2,3,3,3,4,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
516,8,37,50998.43,8.259761,13,1,0,False,False,False,True,True,False,True,False,True,True,False,True,9.042296,184.9496,1852.013833,3,4,5,4,4,5,3,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
21177,0,56,23021.26,5.401204,16,3,0,False,True,False,True,True,True,True,False,False,False,False,True,66.19811,149.9741,6136.96562,2,4,4,4,2,3,3,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1454,1,18,44641.21,11.64702,9,0,1,False,False,False,True,True,False,False,True,False,False,True,True,1.932645,172.4705,1102.197408,3,3,3,2,4,4,3,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
53,3,65,109653.3,7.742003,8,0,1,False,True,False,True,True,False,False,False,True,True,False,True,71.76063,162.4538,6604.249533,3,4,2,2,5,3,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1579,5,32,42900.48,6.765901,8,1,0,True,True,False,True,True,False,True,False,False,True,False,True,49.09017,172.4404,5006.112648,4,4,5,3,4,3,2,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2382,1,79,10457.26,11.41399094,11,1,0,False,False,False,True,True,False,False,True,True,False,True,False,15.6930298,204.979684,1538.239707,3,4,4,5,1,5,4,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1236,1,21,118340.8,10.53369,18,1,1,False,False,False,False,False,True,True,True,True,False,True,False,58.53134,177.4876,5831.502124,4,3,4,2,6,3,3,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
17007,0,68,122263.81,14.91100172,15,2,0,False,False,True,True,False,False,False,True,True,True,False,False,7.825845378,162.471255,863.0820861,5,2,4,3,3,4,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2709,4,83,37471.31,9.731762,8,1,0,False,True,True,True,True,False,False,True,True,True,False,True,2.464275,174.9768,1030.224777,3,2,4,4,2,2,5,2,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1063,4,23,66612.08,6.216534,15,2,0,True,False,False,True,False,True,False,False,False,True,False,False,46.38121,107.4806,4278.637138,3,3,4,3,4,2,2,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1674,3,26,5277.14,12.08255,16,0,1,False,False,False,True,False,False,True,False,False,False,False,True,66.60339,134.9509,5717.95214,2,2,3,3,4,3,2,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
28577,0,52,42433.77,9.420146,10,2,0,False,False,False,False,True,True,False,False,False,False,True,True,62.08441,182.4653,5465.207911,4,4,4,2,5,3,3,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False
37,3,61,15930.45,17.41324465,10,0,1,True,True,True,False,True,False,False,True,True,True,False,True,16.59325254,174.976769,2229.268031,3,4,3,3,4,4,3,3,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
26902,0,29,36470.53,4.254491,15,2,1,True,False,True,True,False,True,False,False,False,False,False,True,8.03514,114.9728,798.0189824,4,4,4,3,3,4,5,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
113,2,39,19910.19,9.700782,14,0,0,False,False,False,True,False,False,True,True,False,False,False,True,71.23142,147.4738,6108.901598,5,5,6,4,5,2,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
13247,0,35,12366.54,11.99198,11,3,0,False,False,False,True,True,False,False,False,False,False,True,True,69.91626,179.9476,6087.466768,4,5,4,3,4,4,5,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
489,2,61,7297.34,8.269757,7,1,2,False,False,False,True,True,False,False,False,True,True,True,True,60.45619,232.624,5921.781561,2,3,4,5,3,5,5,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,1,31,31715.37,10.77811,14,0,0,False,False,False,True,True,True,True,False,False,True,False,True,10.24306,162.4818,1364.913066,3,3,3,5,3,2,3,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
28577,3,60,73479.87,12.79553,11,2,3,False,False,False,False,False,True,True,True,False,True,False,True,67.55012,154.9755,6500.761531,4,5,4,3,3,5,5,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
539,1,70,7257.49,19.26111,8,0,0,False,False,False,True,True,False,True,False,False,False,False,True,2.691911,167.4564,347.3046722,4,4,4,3,3,3,2,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2377,4,85,51630.71,4.452995,9,2,1,False,False,False,True,True,True,False,False,True,True,True,True,41.36314,255.1417,4048.983361,3,4,3,3,3,4,4,4,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False
9064,2,56,42197.88,8.849884542,13,1,0,False,True,False,True,False,False,False,True,False,True,True,False,3.797689495,200.132293,1304.571599,2,3,4,5,3,4,3,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
204,0,49,3836.01,12.9482381,14,0,0,False,False,False,True,True,False,True,True,True,True,True,True,4.319159918,287.642733,1065.450757,4,4,4,3,4,5,3,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
7626,3,37,35801.05,11.04908,12,0,0,False,False,False,True,True,False,True,False,True,True,False,False,3.046588,204.9496,793.3207298,2,2,3,3,4,3,3,5,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1773,3,38,78123.58,10.10174,9,0,0,False,False,False,True,True,True,False,True,False,False,True,False,56.01033,162.5119,5190.911924,5,5,3,3,3,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2085,3,77,67829.44,10.34444,15,0,0,False,False,False,False,True,False,False,True,False,True,True,True,10.90429,220.1615,1507.261366,4,3,4,4,2,2,4,3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0,3,28,25747.86,11.9755,13,0,0,False,False,False,True,True,False,False,True,False,False,True,True,71.99418,192.4705,6458.177025,3,3,3,3,4,3,4,6,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
15099,0,32,68188.8,11.11635259,18,0,0,False,False,False,False,False,False,False,True,False,False,False,False,6.435331488,124.97808,749.3268907,3,3,4,4,3,4,3,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
982,3,46,31612.9,10.81008,9,1,0,True,False,True,True,False,False,False,False,True,True,False,True,44.49898,129.9483,4321.771592,3,3,4,5,2,3,3,4,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True
195,0,27,5062.75,7.117576,17,2,0,False,True,False,True,False,True,True,True,False,False,False,False,61.50738,149.9915,5447.398068,4,3,4,3,3,5,4,3,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
38267,2,54,7806.55,7.454395,14,0,0,True,False,False,True,False,False,False,True,True,False,False,True,45.27484,137.4872,3843.2286,3,2,5,4,4,4,4,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
970,0,41,60646.06,17.44644,13,4,1,False,True,False,True,False,True,False,True,False,True,False,True,4.892174,152.4798,829.160544,4,4,4,4,2,3,4,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
21462,1,21,20057.8,7.383215,14,1,2,False,True,False,True,True,True,False,False,False,True,True,False,2.426747,222.6326,1385.269228,4,4,4,2,4,3,4,3,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
5527,4,24,118120.16,12.61644158,14,0,0,True,True,False,True,True,True,True,False,True,False,True,False,11.58448327,197.470195,2054.101088,5,4,5,1,3,5,4,4,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
3039,4,77,7462.83,10.20595,12,1,1,False,False,False,True,False,False,False,False,False,False,True,True,42.15567,147.4421,3726.308369,2,3,2,5,3,3,4,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
16352,3,44,131265.4,11.18582,14,0,0,False,True,False,True,True,False,True,True,True,True,True,True,12.28371,287.6427,1873.849553,5,5,3,4,4,4,3,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False
