Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
32363,1,23,1817.99,9.617616,15,1,0,False,True,False,False,True,True,True,False,True,False,False,False,8.915226,162.4833,1586.632329,4,4,3,4,2,5,5,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
626,2,52,33004.61,12.60017,7,1,0,False,True,False,True,False,True,True,False,False,False,False,False,62.17828,104.9923,5314.541588,6,5,6,4,3,4,4,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
11499,8,24,14083.69,12.19579,15,1,0,False,True,False,True,False,False,True,True,True,True,False,False,66.89524,184.967,6234.682273,4,4,5,3,4,2,5,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
6139,3,72,66188.42,11.4564,11,0,0,False,True,False,True,True,False,False,False,True,True,True,False,65.63324,232.624,6340.697833,5,4,4,5,2,4,4,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5310,6,61,22392.05,5.71511,5,1,0,False,True,False,True,False,False,False,True,False,False,False,False,62.09112,92.5018,5399.269987,4,4,4,5,2,4,5,2,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
5337,3,33,41158.63,9.93131,14,0,1,False,True,False,True,False,False,False,False,False,False,False,True,13.84669,92.45514,1691.734997,5,5,3,4,3,5,4,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15663,2,70,27301.4,16.1298,9,1,0,False,False,False,True,True,False,False,True,True,True,False,True,46.25154,174.9768,4552.057718,2,2,1,3,3,1,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4689,1,34,25206.38,7.205236,15,2,0,False,False,False,True,True,False,False,True,False,True,False,True,70.33975,162.4676,6608.716989,5,4,5,4,3,3,4,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
56765,10,85,52397.9,3.801012,15,2,0,False,False,False,True,True,True,True,True,True,True,False,True,68.59473,199.9902,6749.102107,3,3,2,5,4,3,4,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22274,0,53,56932.4,7.812935,14,2,1,False,False,False,True,False,False,False,False,True,False,True,False,68.59602,159.9512,5770.359583,2,2,3,2,4,3,4,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4767,1,40,42683.49,9.142933,10,3,1,False,False,True,False,True,False,False,True,False,False,False,True,47.98669,137.4836,4561.670086,3,3,4,3,4,4,4,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
17806,2,64,5387.61,11.80636108,6,1,0,False,True,False,True,True,False,False,False,False,False,True,False,8.700517617,179.947583,955.7834668,5,4,4,4,3,4,5,6,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
32959,0,65,27147.53,8.759495,14,0,0,True,True,False,True,True,False,True,False,False,False,True,False,4.736816,182.4433,1069.814443,5,5,4,3,4,3,2,2,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
11627,0,59,32714.76,11.01588,9,0,1,False,False,False,True,False,True,True,True,False,False,False,True,54.35016,117.5152,4756.034607,4,5,4,4,3,4,5,5,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False
17989,2,29,80683.44,11.77618,14,2,0,False,True,True,True,False,False,True,True,False,True,False,True,58.60767,172.4579,5350.192494,4,3,3,2,5,3,2,5,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
2914,0,79,368.5,6.114030983,11,0,1,False,True,False,True,True,True,False,False,False,False,False,False,1.926789854,147.478341,287.8189836,3,3,4,5,5,4,2,3,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
3160,1,68,53952.59,11.02404,7,1,0,False,True,False,False,True,True,True,True,False,True,True,False,11.71454,277.6513,1757.837077,4,4,3,4,5,3,2,3,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
1922,0,55,37680.14,8.306336,14,2,0,False,True,False,True,True,True,False,False,True,True,False,True,10.89731,184.9715,1219.381518,5,4,5,4,3,4,3,5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1991,0,83,33855.49,14.2471,12,0,0,False,True,False,True,False,True,True,True,True,True,False,False,71.76656,187.4847,6269.314301,6,5,7,4,3,5,6,5,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3170,3,38,20626.02,10.05784,7,1,0,False,False,False,True,False,False,False,False,False,False,False,True,63.74924,79.97886,5433.040814,3,2,3,4,2,4,2,3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
41665,1,44,20943.07,10.81583,11,0,0,False,False,False,True,False,True,True,True,True,False,False,False,53.28955,142.5007,5084.625994,4,4,5,3,3,5,4,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
814,1,47,27222.52,7.649443176,16,0,0,True,True,False,True,False,True,False,True,True,True,True,True,8.92504512,202.682861,1389.451264,4,5,3,6,4,5,4,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
123,4,61,12170.42,8.968022,11,1,0,False,True,False,True,False,True,True,True,True,True,False,False,40.96005,155.0084,3893.3098,4,3,3,5,5,3,4,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1604,0,52,20014.25,7.009982,11,2,1,False,True,False,True,True,False,False,False,False,True,False,True,70.69978,149.9447,6463.270745,3,4,3,3,4,4,4,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
110,4,48,25948.52,12.03137,14,0,1,False,False,False,True,False,True,True,True,False,False,False,True,62.68348,117.5152,5598.052693,4,6,4,2,4,4,4,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
105,1,61,10001.35,10.73158,16,1,0,False,False,False,True,True,False,False,False,False,False,True,False,66.6997,159.9476,6100.656645,3,3,3,1,6,1,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8979,4,81,46472.71,9.487624,17,1,0,True,False,True,True,True,True,True,True,True,True,False,False,13.61148,199.9902,2072.299479,5,5,4,3,2,4,4,5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
57344,4,72,28057.62,11.32477,14,0,0,False,False,False,False,True,True,True,False,True,False,False,True,45.59554,162.4833,4523.838771,4,3,3,4,5,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1401,0,28,13554.79,11.62498,14,2,0,False,True,False,True,True,False,True,False,True,True,False,True,43.45813,184.9496,4408.149328,3,3,3,3,3,2,2,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3066,0,54,11815.18,8.290101,14,3,0,False,True,False,True,False,True,True,False,True,False,True,False,55.5206,164.9647,5360.683391,3,3,3,4,4,3,4,4,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
7470,3,74,22610.64,10.04493,11,3,0,False,False,False,True,True,False,True,True,False,True,True,True,67.16512,275.1336,6268.031469,4,6,4,4,3,4,4,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
26897,1,20,50090.84,7.301377,9,1,0,False,False,False,True,True,False,True,True,False,False,False,True,68.05033,159.9794,6447.490491,3,3,3,2,5,4,3,3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
38363,4,46,53833.45,7.334084,10,1,1,False,True,False,True,False,True,True,False,False,True,True,True,51.34296,232.6228,4965.237046,5,5,3,2,3,3,4,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
2514,1,86,44969.31,13.23552,12,1,1,False,True,False,True,True,True,False,True,True,False,True,True,2.323179,187.4974,990.7760503,3,4,4,3,3,4,5,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
46,1,86,7564.31,9.193075,10,1,0,False,False,False,True,False,False,False,False,True,True,False,True,69.6864,149.9483,5865.479279,3,3,4,4,2,3,4,4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2225,2,78,102806.5,12.1474,10,0,0,False,False,True,True,False,False,True,False,False,False,False,True,68.37603,134.9509,5744.210121,2,2,2,4,2,4,4,3,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
846,0,38,20219.9,11.86714,9,1,0,False,False,False,True,False,False,True,True,True,True,True,False,53.33926,235.1372,5459.660641,4,4,4,4,3,2,2,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8483,3,87,80780.17,14.93255,10,0,0,False,True,False,True,False,False,True,False,True,True,True,False,6.038648,222.6143,1477.559089,3,5,3,2,4,4,4,4,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
2775,0,31,19683.44,10.31058,13,3,0,False,True,False,True,True,True,False,False,False,True,True,True,53.86603,242.6326,5123.028136,3,3,4,2,5,3,1,4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
5300,0,50,60781.41,14.55915,11,0,1,True,False,False,True,False,True,True,True,False,True,False,True,4.066843,154.9755,1192.457478,4,3,4,3,4,5,2,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
117,0,24,66702.94,12.9605554,12,1,0,True,True,False,True,True,False,True,True,False,True,True,False,15.08846657,242.657291,2072.561109,3,4,3,4,1,3,4,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
953,0,61,24518.97,3.5419259,12,0,1,False,True,False,True,True,False,True,False,True,True,False,True,21.05353987,204.949594,2050.67636,3,3,4,4,4,1,4,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3810,0,61,50375.2,11.40109,10,0,0,False,True,False,True,False,False,False,True,True,True,True,False,1.500126,232.6415,676.2344842,4,3,5,4,3,5,4,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4971,3,78,60256.74,8.059137,15,1,0,False,True,True,True,True,False,True,False,True,True,True,True,55.26536,275.1198,5112.939726,5,5,5,3,5,5,3,5,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True
1383,3,83,14078.51,13.12414,15,1,0,False,False,False,True,True,False,True,True,True,False,False,False,71.0114,192.4885,6053.671903,4,4,4,4,4,3,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
24,1,56,31246.25,8.943512,10,2,3,False,True,True,True,False,True,False,True,False,True,False,True,11.46674,132.4798,1715.911701,4,3,4,4,2,4,3,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,6,43,20823.33,7.092099,9,1,0,True,False,False,True,True,False,True,True,False,True,True,True,62.2002,275.1336,6055.20888,3,4,3,4,5,4,3,3,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True
128,4,69,40143.6,16.41048,18,2,0,False,True,False,True,False,False,False,True,False,False,False,False,68.78168,92.5018,5859.681153,3,3,4,3,3,3,3,2,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
35061,0,65,52918.39,9.716777,13,1,0,False,True,True,True,True,True,False,True,False,False,False,True,20.51646,127.525,1859.777405,4,3,4,3,1,3,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
745,1,49,23947.08,14.86104,11,0,0,False,False,False,True,True,False,False,True,False,False,False,False,14.56261,157.4836,1379.971168,3,3,4,4,5,3,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
31736,0,69,60631.73,6.336266086,10,3,1,True,False,True,True,True,False,False,False,False,False,True,True,9.62893496,179.947583,953.8934493,5,4,4,4,2,5,5,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
39478,7,37,36790.23,10.45355154,7,0,0,False,False,False,True,False,False,False,True,False,True,True,True,7.506056361,220.132293,1411.150345,2,3,2,3,2,2,3,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5438,3,57,106704.4,7.184148,12,3,1,False,True,False,True,True,False,False,True,False,False,False,False,58.8721,157.4836,5045.935401,2,4,4,4,5,3,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
424,1,67,48134.77,10.84393,18,1,1,False,True,False,True,False,False,True,False,False,True,True,True,66.38881,230.1051,6008.707062,3,2,3,6,3,2,3,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
624,1,77,11960.32,13.96143,17,0,0,False,False,True,True,True,False,False,False,True,True,True,False,4.95874,252.624,877.7033783,2,3,3,3,3,4,2,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
18875,2,64,19887.32,5.659084819,17,2,0,False,True,False,True,True,True,False,True,False,False,False,False,16.24273454,160.00128,1656.731409,2,3,2,2,6,3,3,2,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True
1827,0,22,84232.11,10.2831545,6,1,1,False,True,False,True,True,False,True,False,True,False,False,True,8.884543585,179.965581,985.6286855,5,5,3,4,3,5,5,5,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
706,0,56,6435.12,8.799224,15,0,1,False,False,False,True,True,False,True,False,False,False,True,True,70.63479,169.9671,6171.479592,3,3,2,5,2,5,5,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
30910,0,47,35149.7,11.20722,11,1,0,False,True,False,True,False,True,True,False,False,False,False,False,50.58329,117.4686,4732.791307,3,4,5,4,3,4,5,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
26177,0,26,29693.06,14.58138,13,1,0,False,False,True,False,False,True,False,False,False,True,True,False,27.84191,190.127,3348.604428,2,3,3,5,3,3,4,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
5706,1,52,18846.68,11.51417,10,1,0,False,False,False,True,True,True,False,False,False,False,False,False,66.89696,147.4783,5730.642149,3,4,5,3,4,4,3,3,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False
1277,4,41,12083.45,7.774689,15,1,0,False,True,False,True,False,True,True,False,False,False,False,False,59.49517,104.9923,5274.614337,2,3,2,4,4,3,3,2,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
701,1,75,59827.93,8.090061,7,0,0,False,True,True,True,False,True,False,False,True,True,False,False,58.09792,132.466,5440.70707,4,5,5,3,3,3,3,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1399,1,56,33347.57,11.61846,12,0,0,True,True,False,True,True,False,True,False,True,False,True,True,70.39354,194.9525,6518.028513,3,3,3,3,4,2,3,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
52484,0,50,73438.15,7.66642,14,0,0,False,True,False,False,False,False,False,False,False,True,False,False,71.83088,104.9629,6038.002387,3,3,5,4,3,4,2,2,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
558,0,78,11667.32,12.32023424,8,2,1,True,True,True,True,True,False,True,True,False,True,False,True,1.360201959,204.963371,509.1865112,4,3,3,3,3,4,4,5,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
7934,2,63,27432.43,10.42239,12,1,0,False,False,False,True,False,False,True,True,True,False,False,False,2.596868,127.5067,410.7703918,5,3,6,4,2,4,5,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
24304,2,28,29743.38,14.77223,10,1,0,False,True,True,True,True,True,False,False,True,False,False,False,11.13625,139.9875,1606.733876,4,4,4,5,3,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
19637,0,37,23761.42,11.2072,9,1,0,False,True,True,True,True,False,True,False,True,True,False,True,18.34508,184.9496,2281.87219,5,4,3,2,3,4,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
16943,0,60,47386.97,6.537862,11,1,0,False,True,True,True,True,True,False,False,True,True,False,False,54.28949,164.9715,5218.998099,3,3,4,3,2,3,5,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
13905,0,51,47659.53,9.840486,14,0,0,False,False,True,True,False,True,False,True,True,True,True,True,52.98033,215.1591,5368.841578,3,3,2,6,4,6,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2396,3,69,50252.79,11.30748265,15,0,2,False,False,True,True,False,False,True,True,False,False,True,False,3.303030246,182.460772,717.3876564,4,4,4,5,2,4,4,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
31251,3,86,9539.84,3.62071,12,0,1,False,False,True,True,True,False,True,False,True,True,True,False,36.28161,275.1198,3570.28345,5,5,4,4,1,4,5,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8199,1,37,11793.4,13.45927,9,0,0,True,False,False,True,True,True,False,True,False,True,False,False,54.67414,164.9853,5390.477473,2,3,3,3,5,3,2,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8981,1,40,8947.57,9.048196,14,2,0,True,False,False,False,False,False,True,False,True,False,True,False,60.55602,149.9707,5278.976104,3,4,4,4,3,3,4,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1925,1,54,21997.12,7.131512,10,1,0,False,True,False,True,False,True,True,False,True,False,False,False,5.750643,117.5015,657.9643336,2,2,3,3,4,2,4,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2580,4,31,52852.51,5.580139894,15,2,0,False,True,False,True,False,False,True,True,False,True,True,True,3.638799298,242.628057,1115.58357,4,4,3,4,3,2,2,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2034,0,60,19990.22,4.843884364,14,2,1,False,True,False,True,False,False,True,True,True,True,True,False,7.712199324,222.660939,1235.453213,3,4,3,2,4,4,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
110,0,19,34038.71,13.2491569,11,0,0,False,True,True,True,False,True,True,False,False,True,False,False,10.77929667,142.452604,1806.007164,4,5,4,4,4,6,3,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5516,10,69,83444.23,9.495849,13,4,0,False,False,False,True,False,True,True,True,False,True,True,False,48.04631,245.1457,4889.562199,1,1,3,3,3,3,3,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
19858,0,34,9441.99,11.11012751,10,3,1,False,True,False,True,False,False,True,False,False,True,False,True,2.086431077,139.934918,922.2958319,5,4,4,4,2,4,3,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
11937,9,72,47341.47,9.528256,11,3,2,False,False,False,True,False,False,True,False,True,False,True,False,1.398734,182.447,573.1171783,5,3,3,5,3,5,6,3,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
25823,4,20,70419.88,12.36821127,7,2,0,True,False,True,True,False,True,True,True,False,True,True,True,9.651065829,212.669463,1719.483972,2,2,1,2,4,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
481,6,43,11661.07,6.858268186,16,1,2,False,True,True,True,True,False,True,False,False,True,True,False,4.800346852,242.610632,1680.337106,5,5,3,4,2,3,4,4,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
10911,2,56,71588.69,12.47126,6,0,1,True,False,False,False,False,True,False,False,False,True,True,True,7.874579,210.127,1215.186143,4,4,3,5,3,4,3,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1589,1,39,29261.65,7.528743,13,3,1,False,False,True,True,False,False,True,True,True,True,True,True,71.4959,235.1372,7021.93656,5,4,5,4,3,4,4,4,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
577,0,37,39478.06,10.47189661,9,0,1,True,False,True,True,False,False,False,False,False,True,False,True,15.16937697,137.439154,1476.963855,3,3,3,3,5,3,4,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
20008,0,86,27069.07,11.80699,11,0,1,False,True,False,True,False,False,False,False,False,False,False,False,62.51438,112.4551,4999.844929,5,5,4,3,5,4,4,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
32264,4,55,41735.26,7.266216,14,1,0,False,False,False,True,False,False,True,True,False,False,False,True,50.61987,147.4738,4429.146624,4,3,3,3,4,2,4,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
26863,1,72,19056.07,8.898543,10,0,0,False,True,False,True,True,False,True,True,False,True,False,False,66.33852,204.9634,5883.826226,3,4,3,2,5,3,4,3,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False
3956,1,54,5984.94,16.72529341,8,1,0,True,True,False,True,False,False,False,False,False,True,False,False,7.175063445,117.439154,1257.52308,2,2,3,4,3,3,4,4,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
26759,7,42,28147.43,13.1858,13,0,0,False,True,False,True,True,False,False,True,False,True,True,False,56.78578,232.6378,5918.076763,4,4,3,3,3,4,3,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
141,2,72,34257.36,11.78093,9,1,0,False,False,True,True,True,False,True,True,False,True,False,True,16.57284,204.9634,1836.91871,3,4,3,4,4,3,3,3,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
29279,1,88,31333.08,8.943571,14,0,0,False,False,False,True,False,False,False,False,True,True,True,True,51.58781,187.6422,4590.372724,4,3,2,3,5,3,2,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
4755,0,46,36435.66,11.71392,15,1,0,False,False,False,True,True,True,True,False,False,True,True,True,65.70769,265.1283,6091.064644,2,3,2,4,4,5,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
38579,1,73,75866.75,10.11985468,11,0,0,False,True,False,True,False,False,False,False,True,False,False,False,7.661226872,92.488023,583.0259559,4,5,4,2,4,3,3,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
4621,1,65,20872.03,6.672058888,14,2,0,False,True,True,True,False,False,False,False,False,True,True,True,9.273178876,207.609354,1241.342647,3,4,5,4,3,3,5,5,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
15586,2,39,24732.09,9.703658153,13,1,1,False,True,False,True,False,True,False,True,False,False,False,False,1.407866545,107.495766,864.7036995,4,4,3,3,2,5,4,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
14026,2,72,69163.69,4.150543,16,0,0,False,False,True,True,False,True,True,False,False,False,True,False,64.91322,172.4555,5715.030445,5,5,4,3,4,3,3,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
4983,0,75,47915.97,8.648062,13,0,0,False,False,False,True,False,True,False,False,False,True,False,True,1.203982,119.9568,696.77888,4,4,4,2,4,3,4,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
14790,0,71,59983.38,9.493706,15,1,0,False,True,False,True,False,True,False,True,True,True,True,True,2.048055,235.1591,763.5474617,2,3,2,2,3,5,3,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1592,0,42,95405.97,7.778604,13,0,0,False,False,True,True,False,False,True,False,True,False,True,True,51.77963,149.9707,4604.801873,4,5,4,3,4,4,4,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
54413,1,30,21246.03,4.759083,15,1,0,False,True,False,True,True,True,False,True,False,False,False,True,70.53117,140.0013,6599.191565,4,3,3,3,5,3,3,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2674,5,57,25220.46,12.36764,17,1,2,False,False,True,True,False,True,True,False,True,True,False,True,5.500175,154.9618,1407.105672,3,3,3,3,2,3,5,5,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False
17484,2,18,33028.82,12.67905,12,0,0,False,True,False,True,True,True,False,False,False,False,True,False,69.76805,162.4653,6599.040223,3,3,4,5,3,3,4,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
13489,0,21,12166.43,10.34686,15,1,0,False,True,False,True,True,True,False,True,False,True,True,False,42.94126,255.1555,4345.808076,4,3,4,4,2,3,3,5,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
5344,3,54,31324.12,11.21140731,13,2,1,False,False,False,True,False,True,True,True,False,False,True,True,11.23691953,164.978458,1905.350528,3,3,5,3,5,4,3,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
926,4,49,114398.35,8.713443753,10,2,0,False,False,False,True,True,False,False,False,False,False,False,True,6.485034974,124.960655,1221.100604,2,2,2,4,4,3,4,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1554,4,29,23676.96,8.343598,15,0,1,True,True,False,True,False,True,True,True,False,False,False,True,1.201025,149.9915,540.3210772,3,5,3,3,2,3,5,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
180,0,25,50315.17,11.52103,11,1,0,False,False,False,True,False,True,False,True,False,False,False,False,68.41518,127.4958,5925.975679,3,3,5,3,5,3,2,2,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
48969,0,75,62145.59,16.10939031,9,2,1,False,True,False,True,True,True,False,False,True,True,True,True,9.517703088,255.141716,1302.230824,3,2,3,4,3,4,5,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
32388,0,79,45633.91,7.412049,18,2,0,False,False,True,True,True,False,False,True,False,False,False,True,17.25514,137.4836,1967.228079,3,4,2,3,4,3,3,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
